ATTBE,ATTEN,AUKEY,CBDFK,ETTBE,ETTEN,INDNR,LUPDN,LUPDT,LUPDV,LZUAU,MENGE,STTBE,STTEN,UAKEY,UAPIR,UASAA,UASAU,XUA,ZINFO,DFKEY,ORTFR,ORTTO,UAART,UAREE,FGKEY,UAABF,REKEY,SPREK,ATT30,ATT50,ATT55,ATT60,ATT70,ATT75,ATTER,UAAGE,EINHE,ATT20,QKB,SAA20,SAAOF,SKA,STT20,URK,RELFK,UAINF,ETT30,UAKSL,SPKEY,MENG2,CINFO,ATT40,STLIK,OKEYN,ABI,EBI,SBI,TOURK,EINH2,EINH3,EINH4,MENG3,MENG4,XCABA
1.2.2024 10:09 AM,,768089564,,1.2.2024 10:14 AM,1.2.2024 10:24 AM,,12,1.2.2024 10:09 AM,lvapps7;1704186586749,,0,,,800104528,,75,,1.2.2024 10:09 AM,,,210B,T01,,,,,,,,,,,,,,PTM,,1.2.2024 8:09 AM,,,,,,,,,1.2.2024 9:58 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 10:09 AM,,768089565,,1.2.2024 10:14 AM,1.2.2024 10:24 AM,,12,1.2.2024 10:09 AM,lvapps7;1704186586749,,0,,,800104529,,75,,1.2.2024 10:09 AM,,,210B,T01,,,,,,,,,,,,,,PTM,,1.2.2024 8:09 AM,,,,,,,,,1.2.2024 9:58 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 10:09 AM,,768089566,,1.2.2024 10:14 AM,1.2.2024 10:24 AM,,12,1.2.2024 10:09 AM,lvapps7;1704186586749,,0,,,800104530,,75,,1.2.2024 10:09 AM,,,210B,T01,,,,,,,,,,,,,,PTM,,1.2.2024 8:09 AM,,,,,,,,,1.2.2024 9:58 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 10:09 AM,,768089567,,1.2.2024 10:14 AM,1.2.2024 10:24 AM,,12,1.2.2024 10:09 AM,lvapps7;1704186586749,,0,,,800104531,,75,,1.2.2024 10:09 AM,,,210B,T01,,,,,,,,,,,,,,PTM,,1.2.2024 8:09 AM,,,,,,,,,1.2.2024 9:58 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 10:09 AM,,768089568,,1.2.2024 10:14 AM,1.2.2024 10:24 AM,,12,1.2.2024 10:09 AM,lvapps7;1704186586749,,0,,,800104532,,75,,1.2.2024 10:09 AM,,,210B,T01,,,,,,,,,,,,,,PTM,,1.2.2024 8:09 AM,,,,,,,,,1.2.2024 9:58 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:46 AM,,768089583,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,11,1.2.2024 9:46 AM,lvapps7;1704185218958,,3,,,800104549,,75,,1.2.2024 9:46 AM,,,301A,T07,,,,,,,,,,,,,,PTM,,1.2.2024 8:11 AM,,,,,,,,,1.2.2024 9:34 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 9:46 AM,,768089589,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,11,1.2.2024 9:46 AM,lvapps7;1704185218958,,7,,,800104555,,75,,1.2.2024 9:46 AM,,,301A,T07,,,,,,,,,,,,,,PTM,,1.2.2024 8:11 AM,,,,,,,,,1.2.2024 9:34 AM,,,8,,,,,,600,,,,,,,,
1.2.2024 9:46 AM,,768089590,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,11,1.2.2024 9:46 AM,lvapps7;1704185218958,,65,,,800104556,,75,,1.2.2024 9:46 AM,,,301A,T07,,,,,,,,,,,,,,PTM,,1.2.2024 8:11 AM,,,,,,,,,1.2.2024 9:34 AM,,,59,,,,,,600,,,,,,,,
1.2.2024 9:46 AM,,768089591,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,11,1.2.2024 9:46 AM,lvapps7;1704185218958,,2,,,800104557,,75,,1.2.2024 9:46 AM,,,301A,T07,,,,,,,,,,,,,,PTM,,1.2.2024 8:11 AM,,,,,,,,,1.2.2024 9:34 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 9:46 AM,,768089592,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,11,1.2.2024 9:46 AM,lvapps7;1704185218958,,5,,,800104558,,75,,1.2.2024 9:46 AM,,,301A,T07,,,,,,,,,,,,,,PTM,,1.2.2024 8:11 AM,,,,,,,,,1.2.2024 9:34 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 9:46 AM,,768089596,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,11,1.2.2024 9:46 AM,lvapps7;1704185218958,,1,,,800104562,,75,,1.2.2024 9:46 AM,,,301A,T07,,,,,,,,,,,,,,PTM,,1.2.2024 8:11 AM,,,,,,,,,1.2.2024 9:34 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 10:16 AM,,768089619,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,,12,1.2.2024 10:16 AM,lvapps7;1704186988089,,2,,,800104585,,75,,1.2.2024 10:16 AM,,,310 ,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:12 AM,,,,,,,,,1.2.2024 10:03 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 10:16 AM,,768089620,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,,11,1.2.2024 10:16 AM,lvapps7;1704186988089,,8,,,800104586,,75,,1.2.2024 10:16 AM,,,310 ,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:12 AM,,,,,,,,,1.2.2024 10:03 AM,,,7,,,,,,600,,,,,,,,
1.2.2024 10:16 AM,,768089621,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,,11,1.2.2024 10:16 AM,lvapps7;1704186988089,,3,,,800104587,,75,,1.2.2024 10:16 AM,,,310 ,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:12 AM,,,,,,,,,1.2.2024 10:03 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:20 AM,1.2.2024 9:07 AM,768015990,,1.2.2024 8:20 AM,1.2.2024 8:20 AM,11,4,1.2.2024 9:07 AM,BADOGLUM;1704182844597,,1,1.2.2024 8:20 AM,1.2.2024 8:20 AM,800104634,,80,,1.2.2024 9:07 AM,,,,,Qx,,,,,,1.2.2024 8:20 AM,,,,,1.2.2024 9:06 AM,,,,1.2.2024 8:20 AM,,,,,,,,,,M,266690398,,,1.2.2024 8:20 AM,,,,0,0,,,,,,,
,,768008265,,1.2.2024 3:45 PM,1.2.2024 4:30 PM,,16,1.2.2024 1:37 PM,AU_GEN_UPD_FD,,,1.2.2024 2:57 PM,1.2.2024 3:42 PM,800020476,,20,14,1.2.2024 1:37 PM,,,H,,G,,,GH  ,1000269,,,,,,,,,,,1.1.2024 6:29 PM,,,45,,,1000256,,2,,,,,PND-ANK,,,,,2700,2700,,,,,,,
1.2.2024 10:32 AM,,768087157,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,10,1.2.2024 10:32 AM,lvapps7;1704187935829,,11,,,800101931,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,10,,,,,,600,,,,,,,,
,,768008281,,1.2.2024 3:14 PM,1.2.2024 3:59 PM,,19,1.2.2024 1:54 PM,AU_GEN_UPD_FD,,,1.2.2024 2:57 PM,1.2.2024 3:42 PM,800020495,,20,14,1.2.2024 1:54 PM,,,H,,G,,,GH  ,1000270,,,,,,,,,,,1.1.2024 6:29 PM,,,45,,,1000268,,GN,,,,,PND-ANK,,,,,2700,2700,,,,,,,
1.2.2024 10:32 AM,,768087158,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,9,1.2.2024 10:32 AM,lvapps7;1704187935829,,2,,,800101932,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,1,,,,,,600,,,,,,,,
,,768008281,,1.2.2024 3:14 PM,1.2.2024 3:59 PM,,14,1.2.2024 1:54 PM,AU_GEN_UPD_FD,,,1.2.2024 2:57 PM,1.2.2024 3:42 PM,800020496,,20,14,1.2.2024 1:54 PM,,,G,,A,,,GH  ,1000211,,,,,,,,,,BAG,1.1.2024 6:29 PM,,,45,,,1000212,,GN,1.2.2024 3:06 PM,,,0,PND-ANK,,,,,2700,2700,,,,,0,,
1.2.2024 10:32 AM,,768087159,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,10,1.2.2024 10:32 AM,lvapps7;1704187935829,,5,,,800101933,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 10:32 AM,,768087160,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,10,1.2.2024 10:32 AM,lvapps7;1704187935829,,4,,,800101934,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,7,,,,,,600,,,,,,,,
1.2.2024 10:32 AM,,768087161,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,10,1.2.2024 10:32 AM,lvapps7;1704187935829,,6,,,800101935,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,7,,,,,,600,,,,,,,,
,,768008265,,1.2.2024 3:45 PM,1.2.2024 4:30 PM,,11,1.2.2024 1:37 PM,AU_GEN_UPD_FD,,,1.2.2024 2:57 PM,1.2.2024 3:42 PM,800020475,,20,14,1.2.2024 1:37 PM,,,H,,A,,,GH  ,1000208,,,,,,,,,,BAG,1.1.2024 6:29 PM,,,45,,,1000201,,2,1.2.2024 3:37 PM,,,2,PND-ANK,,,,,2700,2700,,,,,2,,
1.2.2024 10:32 AM,,768087162,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,10,1.2.2024 10:32 AM,lvapps7;1704187935829,,36,,,800101936,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,18,,,,,,600,,,,,,,,
1.2.2024 10:32 AM,,768087163,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,10,1.2.2024 10:32 AM,lvapps7;1704187935829,,14,,,800101937,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,13,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088012,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102836,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088013,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102837,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088014,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102838,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088015,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102839,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088016,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102840,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088017,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102841,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:41 AM,,768088018,,1.2.2024 7:43 AM,1.2.2024 7:53 AM,,11,1.2.2024 7:41 AM,lvapps7;1704177700029,,0,,,800102842,,75,,1.2.2024 7:41 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:12 AM,,,,,,,,,1.2.2024 7:28 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088038,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,3,,,800102863,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088039,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,2,,,800102864,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088040,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,1,,,800102865,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088047,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,1,,,800102872,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088048,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,14,,,800102873,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,13,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088050,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,9,1.2.2024 7:40 AM,lvapps7;1704177632803,,1,,,800102875,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088054,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,9,1.2.2024 7:40 AM,lvapps7;1704177632803,,1,,,800102879,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088055,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,11,,,800102880,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,14,,,,,,600,,,,,,,,
1.2.2024 7:40 AM,,768088056,,1.2.2024 7:27 AM,1.2.2024 7:37 AM,,10,1.2.2024 7:40 AM,lvapps7;1704177632803,,1,,,800102881,,75,,1.2.2024 7:40 AM,,,346N,T11,,,,,,,,,,,,,,GMS,,1.2.2024 6:18 AM,,,,,,,,,1.2.2024 7:15 AM,,,3,,,,,,600,,,,,,,,
,,768089700,,1.2.2024 8:58 AM,1.2.2024 9:32 AM,1,1,1.2.2024 8:40 AM,BIC;1704181203190,,1,1.2.2024 8:58 AM,1.2.2024 9:32 AM,800104699,,97,,1.2.2024 8:40 AM,,,,,Q4,LH ,,,,,,,,,,,,,,1.2.2024 8:31 AM,,,,,,,,,,m,,,,,,,,2040,2040,,,,,,,
,,768089700,,1.2.2024 8:58 AM,1.2.2024 9:32 AM,2,1,1.2.2024 8:40 AM,BIC;1704181203190,,1,1.2.2024 8:58 AM,1.2.2024 9:32 AM,800104700,,97,,1.2.2024 8:40 AM,,,,,Q2,LH ,,,,,,,,,,,,,,1.2.2024 8:31 AM,,,,,,,,,,m,,,,,,,,2040,2040,,,,,,,
1.2.2024 8:33 AM,,768087541,,1.2.2024 8:33 AM,1.2.2024 8:33 AM,4,3,1.2.2024 12:42 PM,SII;1704195775950,,1,1.2.2024 8:33 AM,1.2.2024 8:33 AM,800104712,,75,,1.2.2024 12:42 PM,,,,,Qx,,,,,,1.2.2024 8:33 AM,,,,,1.2.2024 12:42 PM,,,,1.2.2024 8:33 AM,,,,,,,,,,M,266716871,,,1.2.2024 8:33 AM,,,,0,0,,,,,,,
1.2.2024 8:43 AM,1.2.2024 9:08 AM,768089809,,1.2.2024 8:42 AM,1.2.2024 8:42 AM,1,4,1.2.2024 9:08 AM,SELMANST;1704182883055,,1,1.2.2024 8:42 AM,1.2.2024 8:42 AM,800104833,,80,,1.2.2024 9:08 AM,,,,,Qx,LH ,,,,,1.2.2024 8:43 AM,,,,,1.2.2024 9:02 AM,,,,1.2.2024 8:42 AM,,,,,,,,,,M,266686744,,,1.2.2024 8:43 AM,,,,0,0,,,,,,,
1.2.2024 9:07 AM,1.2.2024 9:53 AM,768089832,,1.2.2024 8:47 AM,1.2.2024 9:19 AM,1,4,1.2.2024 9:53 AM,KOR;1704185636577,,1,1.2.2024 8:47 AM,1.2.2024 9:19 AM,800104849,,80,,1.2.2024 9:53 AM,,,,,Q3,LH ,,,,,1.2.2024 9:07 AM,,,,,1.2.2024 9:52 AM,,,,1.2.2024 8:46 AM,GPI,,,,,,,,,m,266711379,,,1.2.2024 9:07 AM,,,,1920,1920,,,,,,,
1.2.2024 10:32 AM,,768087164,,1.2.2024 10:30 AM,1.2.2024 10:40 AM,,9,1.2.2024 10:32 AM,lvapps7;1704187935829,,3,,,800101938,,75,,1.2.2024 10:32 AM,,,204A,T02,,,,,,,,,,,,,,GMS,,1.2.2024 3:14 AM,,,,,,,,,1.2.2024 10:15 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088084,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,14,1.2.2024 8:02 AM,lvapps7;1704178955476,,3,,,800102909,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088085,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,5,,,800102910,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088086,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,3,,,800102911,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088087,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,14,1.2.2024 8:02 AM,lvapps7;1704178955476,,3,,,800102912,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088088,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,2,,,800102913,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088090,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,14,1.2.2024 8:02 AM,lvapps7;1704178955476,,4,,,800102915,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,9,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088096,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,3,,,800102921,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088097,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,1,,,800102922,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088099,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,2,,,800102924,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088100,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,2,,,800102925,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088101,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,2,,,800102926,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088102,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,13,1.2.2024 8:02 AM,lvapps7;1704178955476,,3,,,800102927,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088103,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,14,1.2.2024 8:02 AM,lvapps7;1704178955476,,3,,,800102928,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 8:02 AM,,768088108,,1.2.2024 7:38 AM,1.2.2024 7:48 AM,,14,1.2.2024 8:02 AM,lvapps7;1704178955476,,1,,,800102933,,75,,1.2.2024 8:02 AM,,,202B,T01,,,,,,,,,,,,,,GMS,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 7:24 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:46 AM,,768087551,,1.2.2024 8:46 AM,1.2.2024 8:46 AM,2,3,1.2.2024 1:21 PM,SII;1704198083222,,1,1.2.2024 8:46 AM,1.2.2024 8:46 AM,800104856,,75,,1.2.2024 1:21 PM,,,,,Qx,,,,,,1.2.2024 8:46 AM,,,,,1.2.2024 1:21 PM,,,,1.2.2024 8:46 AM,,,,,,,,,,M,266682141,,,1.2.2024 8:46 AM,,,,0,0,,,,,,,
1.2.2024 11:15 AM,,768089835,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,10,1.2.2024 11:15 AM,lvapps7;1704190513712,,7,,,800104861,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,5,,,,,,600,,,,,,,,
,,768089832,,1.2.2024 8:47 AM,1.2.2024 9:28 AM,2,2,1.2.2024 9:53 AM,KOR;1704185636577,,1,1.2.2024 8:47 AM,1.2.2024 9:28 AM,800104850,,97,,1.2.2024 9:53 AM,,,,,Q3,LH ,,,,,,,,,,1.2.2024 9:52 AM,,,,1.2.2024 8:46 AM,,,,,,,,,,m,,,,,,,,2460,2460,,,,,,,
1.2.2024 11:15 AM,,768089837,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,9,1.2.2024 11:15 AM,lvapps7;1704190513712,,1,,,800104863,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 11:15 AM,,768089838,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,9,1.2.2024 11:15 AM,lvapps7;1704190513712,,1,,,800104864,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 11:15 AM,,768089839,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,9,1.2.2024 11:15 AM,lvapps7;1704190513712,,1,,,800104865,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 11:15 AM,,768089840,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,10,1.2.2024 11:15 AM,lvapps7;1704190513712,,1,,,800104866,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 11:15 AM,,768089841,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,9,1.2.2024 11:15 AM,lvapps7;1704190513712,,2,,,800104867,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 11:15 AM,,768089842,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,,9,1.2.2024 11:15 AM,lvapps7;1704190513712,,1,,,800104868,,75,,1.2.2024 11:15 AM,,,514S,T08,,,,,,,,,,,,,,GMS,,1.2.2024 8:47 AM,,,,,,,,,1.2.2024 9:57 AM,,,1,,,,,,600,,,,,,,,
